Tipo	Departamento	Titulo	Objetivo	Dominant_Topic	Dominant_Words
Administrativos	LIMA	ELABORACIÓN DEL EXPEDIENTE TÉCNICO DE LA OBRA RENOVACIÓN DE EDIFICIO DE OFICINAS EN EL PALACIO MUNICIPAL EN LA LOCALIDAD DE LINCE	Determinar si el proceso de contratación, ejecución, conformidad y pago del servicio de elaboración de Expediente Técnico de la obra "Renovación del edificio de oficinas en el (la) Palacio Municipal en la Localidad de Lince, distrito de Lince, provincia de Lima, departamento de Lima", se realizó de acuerdo a la normativa de contrataciones vigente.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	PROCESOS DE SELECCIÓN DE PERSONAL BAJO LA MODALIDAD DE CONTRATACIÓN ADMINISTRATIVA DE SERVICIOS - CAS N.° 001, 002 Y 003-2019- MDSJM, EJECUTADOS POR LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES	Determinar si los procesos de selección de personal bajo el Régimen Especial de Contratación Administrativa de Servicios CAS, n.°s 001, 002 y 003-2019- MDSJM, se ejecutaron en concordancia con lo establecido en la normativa aplicable y disposiciones internas vigentes.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	ADQUISICIONES MENORES A 8 UIT CON EMPRESA IMPEDIDA PARA CONTRATAR CON LA MUNICIPALIDAD DISTRITAL DE SURQUILLO	Determinar si las contrataciones menores a 8 UIT con la empresa MR SEVERAL S.A.C., se realizaron conforme a la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	CONCURSO PÚBLICO CLÁSICO N°002-2015- MPL- CE-1,SERVICIO DE RECOLECCIÓN TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS EN EL DISTRITO DE PUEBLO LIBRE, CORRESPONDIENTE AL PERÍODO 2016, 2017, 2018 Y 2019	Determinar si el Concurso Público Clásico n.° 002-2015- MPLCE-1 "Servicio de recolección transporte y disposición final de residuos sólidos en el distrito de Pueblo Libre", y la adenda suscrita para la prestación adicional, se realizó conforme a la normativa legal vigente; asimismo, si se realizó los pagos, de acuerdo a lo establecido en el contrato y la adenda, dentro del marco de las normas legales vigentes.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	PROCEDIMIENTO DE SELECCIÓN Y EJECUCIÓN CONTRACTUAL DE LA ADJUDICACIÓN SIMPLIFICADA N° 021-2019- MDSMP - ADQUISICIÓN DE ÓMNIBUS PARA 28 PASAJEROS, Y OPERATIVIDAD DEL BIEN ADQUIRIDO	Determinar si el procedimiento de selección y ejecución contractual de la Adjudicación Simplificada n.° 021-2019- MDSMP "Adquisición de ómnibus para 28 pasajeros", y la operatividad del bien adquirido, se efectuaron de acuerdo con la normativa de contrataciones, estipulaciones contractuales y otras disposiciones aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	EJECUCIÓN DE LA OBRA - CREACIÓN DE UNA CICLOVÍA EN LA ALAMEDA DEL CORREGIDOR Y LA AV. RAÚL FERRERO, DISTRITO DE LA MOLINA- LIMA- LIMA	Determinar si la ejecución contractual de la obra - Creación de una ciclovía en la Alameda del Corregidor y la Av. Raúl Ferrero, distrito de La Molina- Lima- Lima, se realizó de conformidad a lo establecido en la normativa de contrataciones, disposiciones internas de la	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	PROCEDIMIENTO DE SELECCIÓN LICITACION PÚBLICA N. ° 001-2019- CS/ MSB "ADQUISICIÓN DE CAMIONES CISTERNA EN LA MUNICIPALIDAD DE SAN BORJA EN LA LOCALIDAD DE SAN FRANCISCO DE BORJA CUI 2453815" ITEM 1 TRACTO REMOLCADOR Y CISTERNA CON CAPACIDAD DE 9,000 GALONES	Determinar si el proceso de contratación de la Licitación Pública n.° 001-2019- CS/ MSB, para la adquisición de camiones cisterna en la Municipalidad de San Borja en la localidad de San Francisco de Borja CUI 2453815 Ítem 1 tracto remolcador y cisterna con capacidad de 9,000 galones a favor del Consorcio COINPRO SAC FAMEDI SAC, se realizó de acuerdo a los términos de referencia y a lo establecido en la normativa vigente.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	PAGOS DE PRODUCTIVIDAD EFECTUADOS A LOS FUNCIONARIOS, EMPLEADOS DE CONFIANZA, SERVIDORES PÚBLICOS Y OTROS	Determinar si los pagos efectuados a los funcionarios y empleados de confianza por concepto de retribución por responsabilidad funcional y cumplimiento de los objetivos alcanzados, se efectuaron en cumplimiento de la normativa vigente.	21	0.028*"control" + 0.025*"entidad" + 0.022*"informe" + 0.020*"municipalidad" + 0.019*"distrital" + 0.015*"hecho" + 0.015*"posterior" + 0.014*"funcionario" + 0.013*"uso" + 0.012*"articulo"
Administrativos	LIMA	Contratación del servicio - formulación de plano básico de información cartográfica y cuantificación del equipamiento para determinar valores arancelarios de terrenos urbanos del distrito de Lurigancho	Determinar si la contratación del servicio de formulación de plano básico de información cartográfica y cuantificación del equipamiento urbano para la determinación y/o actualización de los valores arancelarios de los terrenos urbanos del distrito de Lurigancho, se realizó de acuerdo a la normativa vigente; asimismo si la ejecución, aplicación y cobro arancelario del periodo 2020, contaban con la aprobación del Ministerio de Vivienda, Construcción y Saneamiento, y dentro del marco legal.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	FRACCIONAMIENTO DE BIENES Y SERVICIOS POR IMPORTES MENORES A 8 UIT	Determinar si los hechos relacionados con un presunto fraccionamiento en el proceso de contrataciones directas de bienes y de servicios iguales o menores a ocho (8) Unidades Impositivas Tributarias, durante el periodo 2017, por el monto de S/ 344 733,86 habría afectado el principio de integridad.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	Contrataciones de servicios de reparación y mantenimiento para la retroexcavadora caterpillar L-4D por montos menores o iguales a 8UIT	Determinar si la contratación de servicios para la retroexcavadora de la	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	Perfeccionamiento del Contrato del ítem n° 1, derivado del procedimiento de selección Adjudicación Simplificada N° 013-2019- CS/ MDSM	Determinar si el perfeccionamiento del Contrato del Item n° 1, derivado de la Adjudicación Simplificada n° 013-2019- CS/ MDSM se realizó en concordancia con la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	SERVICIO DE ALQUILER DE TRES (03) GRÚAS DE ARRASTRE DURANTE EL ESTADO DE EMERGENCIA	Determinar si la ejecución contractual, las conformidades otorgadas y los pagos realizados por el servicio de alquiler de tres 03 grúas de arrastre durante el estado de emergencia nacional, se ejecutaron de acuerdo con las estipulaciones contractuales, así como las disposiciones gubernamentales y normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	FRACCIONAMIENTO EN LA ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA DIVERSAS UNIDADES VEHICULARES DE LA ENTIDAD, MEDIANTE CONTRATACIONES POR MONTOS MENORES A 8 UIT A UN MISMO PROVEEDOR	Determinar si la adquisición de repuestos y accesorios para diversas unidades vehiculares de la entidad, se ejecutaron en concordancia con lo establecido en el marco de la Ley de Contrataciones del Estado y su Reglamento y las que resulten aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	ENTREGA DE LA INFRAESTRUCTURA DE LA RED DE ESTABLECIMIENTOS SURCO SALUD Y DE LA GESTIÓN DEL SERVICIO DE ATENCIÓN PRIMARIA DE SALUD A UNA EMPRESA PRIVADA	Determinar si la entrega de la infraestructura de la Red de establecimientos- Surco Salud y de la gestión del servicio de atención primaria de salud a una empresa privada, se efectuó bajo el marco normativo que regula las funciones y competencias de los gobiernos locales y demás normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	PROCEDIMIENTO DE CONTRATACIÓN PARA EL SERVICIO DE CAPACITACIÓN E INSTRUCCIÓN CONSTANTE AL PERSONAL DE SERENAZGO	Establecer si el proceso de contratación de la Adjudicación Simplificada n.° 007-2016- OEC- MLV II Convocatoria "Servicio de Capacitación e Instrucción constante al personal de Serenazgo", se realizó de acuerdo a la normativa de contrataciones y las estipulaciones contractuales establecidas en la prestación del servicio y sí cumplió con su finalidad pública, en concordancia con los objetivos institucionales.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	CONTRATACIÓN DE SERVICIOS DE ASESORÍA Y ASISTENCIA PARA LA GERENCIA DE SEGURIDAD CIUDADANA Y GESTIÓN DE RIESGO DE DESASTRES DE LA MUNICIPALIDAD DISTRITAL DE SAN ISIDRO	Determinar si el procedimiento de contratación y la ejecución contractual del servicio de asesoría para la Gerencia de Seguridad Ciudadana y Gestión de Riesgo de Desastres de la Municipalidad Distrital de San Isidro, se realizaron cumpliendo con la normativa vigente.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	A LA LICITACIÓN PÚBLICA N° 003-2019- CS/ MDSJL - ADQUISICIÓN DE INSUMOS ALIMENTICIOS PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA PCA DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO	Determinar si la Licitación Pública n.° 003-2019- cs/ MDSJL - Adquisición de insumos alimenticios para el Programa de Complementación Alimentaria PCA de la Municipalidad Distrital de San juan de Lurigancho, se realizó y ejecutó contractualmente de acuerdo a la normativa y disposiciones aplicables sobre la materia.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	SERVICIOS DE CONSUL TORÍA PARA LA ELABORACIÓN DE ESTUDIOS DE PREINVERSIÓN Y EXPEDIENTES TÉCNICOS DE PROYECTOS DE INVERSIÓN PÚBLICA	Determinar si los servicios de consultoría para la elaboración de estudios de preinversión y expedientes técnicos de proyectos de inversión pública, se efectuaron de acuerdo con los términos de referencia, estipulaciones contractuales y normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	SERVICIO DE RECOLECCIÓN, TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS - CONTRATACIÓN DIRECTA N° 002-2017- OEC- MLV	Determinar si la Contratación Directa, para el servicio de recolección, transporte y disposición final de residuos sólidos en el distrito de La Victoria, se llevó a cabo de conformidad con la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	CONVENIO DE COOPERACIÓN PARA LA CREACIÓN DEL SERVICIO DE SALUD MÉDICO VETERINARIO	Determinar si el Convenio de Cooperación suscrito con una empresa privada, por el cual, la Municipalidad Distrital del Rímac cedió en uso un terreno de su propiedad, cumple con el marco normativo que regula las funciones y competencias de los gobiernos locales, normativa aplicable y si el terreno cedido en uso, ha sido destinado exclusivamente para la realización de un servicio de interés o necesidad social.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	Otorgamiento de vales de consumo y panetones al personal de régimen de Contratación Administrativa de Servicios (CAS), Locadores de Servicios y Practicantes	Determinar si el otorgamiento de beneficios extraordinarios al personal del régimen de Contratación Administrativa de Servicios, Locadores de Servicio y Practicantes en el año 2019 se realizó en el marco de la normativa vigente.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO, CONSERVACIÓN, TRATAMIENTO Y LIMPIEZA DE ÁREAS VERDES PÚBLICAS EN EL DISTRITO DE MIRAFLORES	Determinar si los actos preparatorios, procedimiento de selección y pagos para la contratación servicio de mantenimiento, conservación, tratamiento y limpieza de áreas verdes públicas en el distrito de Miraflores, se realizaron en el marco de la normativa legal aplicable y disposiciones internas de la entidad.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	Procedimiento de Selección de la Adjudicación Simplificada N° 064-2019- CS/ MSI para la contratación del servicio de remodelación y acondicionamiento del primer piso de la Plataforma de Atención al Ciudadano de la Municipalidad de San Isidro, sede Tamayo - Lima	Determinar si la Adjudicación Simplificada n. ° 064-2019- CS/ MSI, para la "Contratación del Servicio de Remodelación y Acondicionamiento del primer piso de la plataforma de atención al ciudadano de la Municipalidad de San Isidro, sede Tamayo - Lima", se realizó cumpliendo la normativa de contratación respectiva, cautelando los intereses de la Municipalidad de San Isidro.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	PRESUNTA IRREGULARIDAD A LA ADQUISICIÓN DE BICICLETAS Y ACCESORIOS DE SEGURIDAD PARA CICLISTAS PARA PATRULLAJE DE SERENAZGO	Establecer si el procedimiento de adquisición de bicicletas y accesorios de seguridad para ciclistas, realizado por la Municipalidad Distrital de Breña en el 2019, para la cobertura del patrullaje de serenazgo en el distrito; fue realizado de acuerdo a los precios del mercado y a lo establecido en la normativa aplicable; y si los bienes adquiridos contribuyen a los fines y objetivos previstos.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	DISTRIBUCIÓN Y REGISTRO DE BENEFICIARIOS DE LA CANASTA BÁSICA FAMILIAR EN EL MARCO DE LA EMERGENCIA NACIONAL POR EL COVID - 19	Determinar si la distribución y registro en el Aplicativo Informático de Rendición de Cuentas de la Contraloría General de la República de la entrega de bienes de primera necesidad de la Canasta Básica Familiar en el marco de La Emergencia Nacional por el brote del COVID-19, se realizó de conformidad con el Decreto de Urgencia n.° 033-2020, y otras normas conexas, guías y recomendaciones, emitidos por el sector público.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	PROCEDIMIENTO ESPECIAL DE CONTRATACION N° 3-2019- M.D. SAN MIGUEL DE ACOS - CONSUL TORIA DE OBRA PARA LA SUPERVISION DEL PROYECTO: REHABILITACIÓN DE SISTEMA DE AGUA POTABLE Y ALCANTARILLADO	DETERMINAR SI EL PROCEDIMIENTO ESPECIAL DE CONTRATACIÓN N° 3-2019- M.D. SAN MIGUEL DE ACOS "CONSUL TORÍA DE OBRA PARA LA SUPERVISIÓN DEL PROYECTO: REHABILITACIÓN DE SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE LIMONCILLO DEL DISTRITO DE SAN MIGUEL DE ACOS- HUARAL - LIMA", SE REALIZÓ DE CONFORMIDAD CON LA NORMATIVA APLICABLE.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	ADQUISICIÓN DE PRODUCTOS DE PRIMERA NECESIDAD DE LA CANASTA FAMILIAR EN EL MARCO DEL ESTADO DE EMERGENCIA NACIONAL POR EL COVID-19 EN EL DISTRITO DE AUCALLAMA- PROVINCIA DE HUARAL- DEPARTAMENTO DE LIMA	Determinar si la Contratación Directa n.° 001-2020- OEC/ MDA "Adquisición de productos de primera necesidad de la canasta familiar en el marco del estado de emergencia nacional por el COVID-19 en el Distrito de Aucallama - Provincia de Huaral - Departamento de Lima", se realizó de conformidad con la normativa aplicable.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	Contratación de asesor de Alta Dirección para la Secretaria General.	Determinar si la contratación y ejecución del servicio del asesor de alta dirección para la Secretaría General, se realizó de conformidad con la normativa y disposiciones aplicables.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	Pago de bonificaciones por escolaridad efectuado a los trabajadores de la Municipalidad Distrital de Carabayllo	Determinar si la elaboración, autorización y pago de bonificación por escolaridad efectuados a los trabajadores municipales con régimen laboral del decreto legislativo n.° 276 y 728, contaron con el sustento legal correspondiente y se realizaron conforme a la normativa aplicable.	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	LIMA	ADJUDICACIÓN SIMPLIFICADA- SM-7-2018- CS/ MDV-1 - PRIMERA CONVOCATORIA - CREACIÓN DE PISTAS Y SARDINEL SUMERGIDO EN EL CENTRO POBLADO LA PERLITA, DISTRITO DE VÉGUETA, PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA	Determinar si el procedimiento de contratación Adjudicación Simplificada- SM-7-2018- CS/ MDV-1 Primera Convocatoria para la "Contratación de la Ejecución de la Obra: Creación de pistas y sardinel sumergido en el Centro Poblado La Perlita, Distrito de Végueta, provincia de Huaura, departamento de Lima", se efectuó conforme a la normativa aplicable, disposiciones internas y estipulaciones contractuales.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	LIMA	EJECUCIÓN DE LA OBRA: RENOVACIÓN DE CAPTACIÓN SUPERFICIAL DE AGUA; EN EL (LA) BOCATOMA TOPAYA, EN LA LOCALIDAD DE TOPAYA, DISTRITO DE SAYÁN, PROVINCIA DE HUAURA, DEPARTAMENTO DE LIMA, CON CÓDIGO ÚNICO DE INVERSIÓN N° 2423898	¿Renovación de captación superficial de agua; en el (la) bocatoma Topaya, en la localidad de Topaya, distrito de Sayán, provincia de Huaura, departamento de Lima, con Código Único de Inversión n.° 2423898, se realizó de conformidad con la normativa aplicable vigente, disposiciones internas y estipulaciones contractuales establecidas.	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
